EmpID,GeographyKey,FirstName,LastName,Company,Address,City,County,State,Zip Code,Phone,Email,LivingWage,AveStatePay,GrossPay2013,GrossPay2014,GrossPay2015
16478,902,Brittany,Grush,"Hagerman, Gary N Esq",Rr 4,Sheridan,Grant,AR,72150,870-942-2332,brittany@grush.com,16947,"$22,883.00 ","$24,141.57 ","$25,565.92 ","$26,665.25 "
16575,902,Cruz,Falack,Glass Garden Restaurant,1919 Malcolm Ave,Newport,Jackson,AR,72112,870-523-2677,cruz@falack.com,16947,"$22,883.00 ","$23,775.44 ","$24,821.56 ","$25,864.06 "
16636,902,Nancy,Spennicchia,"Brazil, W O Iii",1704 Airport Rd,Pocahontas,Randolph,AR,72455,870-892-7015,nancy@spennicchia.com,16947,"$22,883.00 ","$23,638.14 ","$24,843.68 ","$25,862.28 "
16863,902,Tomas,Cousain,"Flair, Roger N Esq",400 W Capitol Ave,Little Rock,Pulaski,AR,72201,501-372-5754,tomas@cousain.com,16947,"$22,883.00 ","$24,255.98 ","$25,007.92 ","$25,808.17 "
12017,930,Thaddeus,Glaspy,Rutenberg Housing Corp,2929 N Central Ave #-1700,Phoenix,Maricopa,AZ,85012,602-640-7170,thaddeus@glaspy.com,20011,"$25,715.00 ","$26,923.61 ","$28,323.63 ","$29,853.11 "
12074,930,Chloe,Walchli,Hendry Stoner Sawicki & Brwn,4246 E Wood St,Phoenix,Maricopa,AZ,85040,602-437-4411,chloe@walchli.com,20011,"$25,715.00 ","$27,180.76 ","$28,431.07 ","$29,852.62 "
12084,930,Mohammed,Stofsky,Path Technologies Inc,1500 N Central Ave,Phoenix,Maricopa,AZ,85004,602-223-4869,mohammed@stofsky.com,20011,"$25,715.00 ","$26,615.03 ","$28,052.24 ","$29,006.01 "
12334,930,Antoinette,Feeney,Siltre Stationery & Printg Co,1 E Camelback Rd,Phoenix,Maricopa,AZ,85012,602-272-9292,antoinette@feeney.com,20011,"$25,715.00 ","$26,666.46 ","$28,079.78 ","$28,950.25 "
12477,930,Ruben,Cosio,"Brackett, A William Esq",2645 N 24th St,Phoenix,Maricopa,AZ,85008,602-956-7126,ruben@cosio.com,20011,"$25,715.00 ","$26,615.03 ","$27,999.01 ","$29,342.96 "
12630,930,Teri,Siple,Cln Cemp Constrctn Engrg Mgmt,2231 E Camelback Rd #-315,Phoenix,Maricopa,AZ,85016,602-277-0743,teri@siple.com,20011,"$25,715.00 ","$26,872.18 ","$28,215.78 ","$29,570.14 "
12654,930,Blanca,Watkins,Virginia Machine & Supl Co Inc,1440 E Washington St #-10,Phoenix,Maricopa,AZ,85034,602-271-0295,blanca@watkins.com,20011,"$25,715.00 ","$26,795.03 ","$28,134.78 ","$29,006.96 "
12687,930,Kaye,Vecker,Birth Death Yolo County Only,2217 W Windsor Ave,Phoenix,Maricopa,AZ,85009,602-269-1822,kaye@vecker.com,20011,"$25,715.00 ","$26,897.89 ","$28,054.50 ","$29,148.62 "
12711,930,Oren,Wiersema,Moore Efficient Commctn Aids,4131 N 24th St,Phoenix,Maricopa,AZ,85016,602-955-4478,oren@wiersema.com,20011,"$25,715.00 ","$27,077.90 ","$28,052.70 ","$29,146.75 "
12764,930,Viola,Ramcharran,Little Laura Of California,1401 W Washington St,Phoenix,Maricopa,AZ,85007,602-229-5906,viola@ramcharran.com,20011,"$25,715.00 ","$26,975.04 ","$28,323.79 ","$29,286.80 "
12960,930,Delma,Gilcrest,Walker Electronic Supply Co,2003 E 5th St #-1,Tempe,Maricopa,AZ,85281,480-966-4216,delma@gilcrest.com,20011,"$25,715.00 ","$27,129.33 ","$28,295.89 ","$29,427.72 "
13080,930,Carol,Fralin,"Lieuwen, James E Esq",929 E Jackson St,Phoenix,Maricopa,AZ,85034,602-252-8526,carol@fralin.com,20011,"$25,715.00 ","$26,975.04 ","$27,838.24 ","$29,285.82 "
13351,930,Lesley,Teichmiller,"Hutchison, Phillip T Esq",4848 E Cactus Rd #-301,Scottsdale,Maricopa,AZ,85254,602-996-6146,lesley@teichmiller.com,20011,"$25,715.00 ","$27,000.75 ","$27,837.77 ","$29,201.82 "
13352,930,Donn,Renschler,"Logan, Stewart W Esq",4319 E University Dr,Phoenix,Maricopa,AZ,85034,602-437-5075,donn@renschler.com,20011,"$25,715.00 ","$27,000.75 ","$28,080.78 ","$29,175.93 "
13468,930,Taryn,Feight,"Gladstone, Marcia Esq",3030 N 3rd St #-1300,Phoenix,Maricopa,AZ,85012,602-230-8028,taryn@feight.com,20011,"$25,715.00 ","$26,949.32 ","$27,838.65 ","$28,952.19 "
13603,930,Julie,Pasch,"Kuyat, Craig E Esq",3143 E Greenway Rd #-601,Phoenix,Maricopa,AZ,85032,602-482-1756,julie@pasch.com,20011,"$25,715.00 ","$26,615.03 ","$27,812.70 ","$29,370.21 "
13680,930,Forrest,Giere,Balloonz In A Windy City,14595 N Scottsdale Rd,Scottsdale,Maricopa,AZ,85254,602-443-6035,forrest@giere.com,20011,"$25,715.00 ","$27,155.04 ","$28,132.62 ","$29,229.79 "
13955,930,Mohammad,Licari,Ross Schnitzer & Co,1326 N 21st Ave,Phoenix,Maricopa,AZ,85009,602-256-7667,mohammad@licari.com,20011,"$25,715.00 ","$26,872.18 ","$27,678.34 ","$29,145.29 "
14251,930,Tommie,Hovis,"Slavin, Richard Esq",3200 N Central Ave,Phoenix,Maricopa,AZ,85012,602-272-8365,tommie@hovis.com,20011,"$25,715.00 ","$26,743.60 ","$27,947.06 ","$29,232.63 "
14266,930,Heather,Bonomi,"Perkins, R Paul Jr",4041 N Central Ave,Phoenix,Maricopa,AZ,85012,602-277-6117,heather@bonomi.com,20011,"$25,715.00 ","$27,077.90 ","$28,594.26 ","$30,195.54 "
14285,930,Shelby,Greenham,Reid Metal Finishing,811 W Warner Rd,Tempe,Maricopa,AZ,85284,480-893-9238,shelby@greenham.com,20011,"$25,715.00 ","$26,923.61 ","$28,404.40 ","$30,051.86 "
14696,930,Carmella,Chitwood,"Keller, Charles E",5639 N 54th Ave,Glendale,Maricopa,AZ,85301,623-931-5232,carmella@chitwood.com,20011,"$25,715.00 ","$26,486.45 ","$27,519.42 ","$28,895.39 "
14840,930,Carlton,Casida,Surrey Shop,1721 W Culver St,Phoenix,Maricopa,AZ,85007,602-252-1779,carlton@casida.com,20011,"$25,715.00 ","$26,640.74 ","$27,733.01 ","$28,648.20 "
14899,930,Bernice,Pletz,Tri County Roofing,5162 W Van Buren St,Phoenix,Maricopa,AZ,85043,623-233-9048,bernice@pletz.com,20011,"$25,715.00 ","$27,129.33 ","$28,431.53 ","$29,909.97 "
15092,930,Sierra,Slimko,Whiteley Jacobsen & Associates,322 W Roosevelt St,Phoenix,Maricopa,AZ,85003,602-252-9592,sierra@slimko.com,20011,"$25,715.00 ","$26,589.31 ","$28,051.72 ","$29,454.31 "
15115,930,Alene,Zeitz,"Grace, Paul W Esq",440 W Fairmont Dr,Tempe,Maricopa,AZ,85282,480-968-7525,alene@zeitz.com,20011,"$25,715.00 ","$27,206.47 ","$28,457.97 ","$29,567.83 "
15137,930,Grace,Klos,"Dehler, Leo H Esq",15020 N Hayden Rd,Scottsdale,Maricopa,AZ,85260,480-998-2717,grace@klos.com,20011,"$25,715.00 ","$26,743.60 ","$27,652.88 ","$28,952.57 "
15291,930,Leonardo,Lassiter,Gulton Ind Inc Hybrid,30 W 1st St,Mesa,Maricopa,AZ,85201,480-461-5595,leonardo@lassiter.com,20011,"$25,715.00 ","$26,975.04 ","$28,485.64 ","$29,995.38 "
15435,930,Oma,Molinar,Moore Mowdy & Youngblood,1833 W Main St #-117,Mesa,Maricopa,AZ,85201,480-898-3082,oma@molinar.com,20011,"$25,715.00 ","$26,872.18 ","$28,430.76 ","$29,454.27 "
15473,930,Terrell,Oltrogge,Whitegmc Of Alaska,4000 Fiesta Mall,Mesa,Maricopa,AZ,85202,480-835-4339,terrell@oltrogge.com,20011,"$25,715.00 ","$26,846.46 ","$28,188.78 ","$29,880.11 "
15503,930,Deanna,Legore,"Bouillion, Frances M Esq",4645 N 12th St,Phoenix,Maricopa,AZ,85014,602-279-2972,deanna@legore.com,20011,"$25,715.00 ","$27,180.76 ","$28,349.53 ","$29,937.10 "
15646,930,Santiago,Reaver,N J Transcription Service,3200 N Central Ave,Phoenix,Maricopa,AZ,85012,602-263-1603,santiago@reaver.com,20011,"$25,715.00 ","$27,077.90 ","$27,971.47 ","$28,978.44 "
15670,930,Edgardo,Cobey,"Green, Janson K Esq",3238 N 16th St,Phoenix,Maricopa,AZ,85016,602-265-1722,edgardo@cobey.com,20011,"$25,715.00 ","$27,232.19 ","$28,784.42 ","$29,907.01 "
15672,930,Bennie,Quest,R & L Roofing,1112 W Camelback Rd,Phoenix,Maricopa,AZ,85013,602-234-5240,bennie@quest.com,20011,"$25,715.00 ","$26,846.46 ","$28,457.25 ","$30,164.68 "
15742,930,Williams,Coriz,Keswick Home,4621 N 16th St #-b210,Phoenix,Maricopa,AZ,85016,602-274-6819,williams@coriz.com,20011,"$25,715.00 ","$27,257.90 ","$28,838.86 ","$30,136.61 "
15760,930,Jaclyn,Leroy,Nady Systems Inc,2801 S 35th St,Phoenix,Maricopa,AZ,85034,602-437-0260,jaclyn@leroy.com,20011,"$25,715.00 ","$26,795.03 ","$27,840.04 ","$29,399.08 "
15765,930,Neal,Bjorseth,Can Manufacturers Inst Inc,2727 W Southern Ave,Tempe,Maricopa,AZ,85282,480-431-2824,neal@bjorseth.com,20011,"$25,715.00 ","$26,846.46 ","$27,678.70 ","$28,758.17 "
15857,930,Helga,Crossin,Education Prsnnl Fed Crdt Un,11024 N 28th Dr,Phoenix,Maricopa,AZ,85029,602-838-7371,helga@crossin.com,20011,"$25,715.00 ","$26,975.04 ","$28,404.71 ","$29,966.97 "
15858,930,Russell,Gabhart,Founders Bank Of Arizona,121 Birch Ave #-408b,Flagstaff,Coconino,AZ,86001,928-838-4555,russell@gabhart.com,20011,"$25,715.00 ","$26,615.03 ","$27,546.55 ","$28,538.23 "
15859,930,Kenny,Slepski,"Walentowicz, Henry Esq",10451 W Palmeras Dr #-211,Sun City,Maricopa,AZ,85373,623-838-2066,kenny@slepski.com,20011,"$25,715.00 ","$26,512.17 ","$27,466.60 ","$29,004.73 "
15860,930,Hipolito,Bavard,Eki Incorporated,7150 E Camelback Rd #-239,Scottsdale,Maricopa,AZ,85251,480-838-2394,hipolito@bavard.com,20011,"$25,715.00 ","$26,486.45 ","$27,519.42 ","$28,620.20 "
15861,930,Celia,Krahulec,"Kim, Steven J Esq",6315 E Main St,Mesa,Maricopa,AZ,85205,480-838-9794,celia@krahulec.com,20011,"$25,715.00 ","$26,666.46 ","$28,239.78 ","$29,369.37 "
15876,930,Lawrence,Hyldahl,"Guzzo, Lori L Esq",11024 N 28th Dr,Phoenix,Maricopa,AZ,85029,602-838-0929,lawrence@hyldahl.com,20011,"$25,715.00 ","$26,795.03 ","$28,375.94 ","$30,050.12 "
15877,930,Emery,Guggemos,Liss Brothers Inc,10451 W Palmeras Dr,Sun City,Maricopa,AZ,85373,623-838-0006,emery@guggemos.com,20011,"$25,715.00 ","$26,846.46 ","$27,651.85 ","$29,006.79 "
15878,930,Rosario,Dominquez,Sheraton Inn & Conference Ctr,7150 E Camelback Rd,Scottsdale,Maricopa,AZ,85251,480-838-8791,rosario@dominquez.com,20011,"$25,715.00 ","$27,180.76 ","$28,349.53 ","$29,455.16 "
15879,930,Lewis,Gandy,"Stayton, Herbert J Jr",6315 E Main St,Mesa,Maricopa,AZ,85205,480-838-5937,lewis@gandy.com,20011,"$25,715.00 ","$26,615.03 ","$27,413.48 ","$29,058.28 "
15898,930,Taylor,Bibee,Patrias Darrale Electrl Contr,2929 N Central Ave #-1700,Phoenix,Maricopa,AZ,85012,602-640-8491,taylor@bibee.com,20011,"$25,715.00 ","$26,923.61 ","$27,973.63 ","$29,428.25 "
16266,930,Alva,Cooler,Re/max Preferred Properties,601 S 19th Ave,Phoenix,Maricopa,AZ,85009,602-257-4965,alva@cooler.com,20011,"$25,715.00 ","$26,640.74 ","$28,026.06 ","$29,539.47 "
16504,930,Ty,Cassman,Ohio Broach & Mach Co,Valleywide,Phoenix,Maricopa,AZ,85032,602-788-5868,ty@cassman.com,20011,"$25,715.00 ","$27,129.33 ","$28,594.31 ","$29,509.33 "
16553,930,Kasey,Drust,Dickinson Wright Moon Vandusen,Valleywide,Mesa,Maricopa,AZ,85211,480-890-2184,kasey@drust.com,20011,"$25,715.00 ","$27,052.18 ","$28,485.95 ","$29,568.41 "
16644,930,Lyle,Belsito,Franklin Kpsl Communications,3727 W Lower Buckeye Rd,Phoenix,Maricopa,AZ,85009,602-352-1845,lyle@belsito.com,20011,"$25,715.00 ","$26,666.46 ","$27,813.11 ","$29,454.09 "
16651,930,Pauline,Colvert,Louis National University,4300 S 15th Ave,Phoenix,Maricopa,AZ,85041,602-268-3327,pauline@colvert.com,20011,"$25,715.00 ","$26,897.89 ","$28,108.30 ","$29,429.38 "
16655,930,Jeannine,Brisco,Smt Intrntl Ltd Dba Amer Pulp,2635 E Magnolia St,Phoenix,Maricopa,AZ,85034,602-231-1008,jeannine@brisco.com,20011,"$25,715.00 ","$26,640.74 ","$27,706.37 ","$29,368.75 "
16745,930,Bettye,Pian,Quality Inn East,3300 N Central Norw #-1800,Phoenix,Maricopa,AZ,85012,602-272-0934,bettye@pian.com,20011,"$25,715.00 ","$27,103.61 ","$27,998.03 ","$29,117.95 "
16854,930,Jessie,Merle,Halls Flower Shop,5343 N 16th St #-100,Phoenix,Maricopa,AZ,85016,602-234-8245,jessie@merle.com,20011,"$25,715.00 ","$27,052.18 ","$28,242.48 ","$29,259.21 "
12001,714,Diane,Ort,Monroeville Area Chmbr Commrce,3 Embarcadero Ctr,San Francisco,San Francisco,CA,94111,415-393-6166,diane@ort.com,30352,"$30,441.00 ","$31,841.29 ","$32,892.05 ","$34,207.73 "
12012,714,Man,Demoranville,"Mc Nally, Robert P Ii",19191 S Vermont Ave #-1000,Torrance,Los Angeles,CA,90502,310-719-9307,man@demoranville.com,30352,"$30,441.00 ","$32,054.37 ","$33,753.25 ","$35,542.18 "
12016,714,Garfield,Eaglen,Tannenbaum & Tannenbaum,160 W Santa Clara St #-1150,San Jose,Santa Clara,CA,95113,408-279-1847,garfield@eaglen.com,30352,"$30,441.00 ","$31,780.40 ","$32,829.16 ","$34,569.10 "
12018,714,Alberto,Izsak,Powell Tate,1660 S Amphlett Blvd #-245,San Mateo,San Mateo,CA,94402,650-573-1277,alberto@izsak.com,30352,"$30,441.00 ","$31,902.17 ","$33,273.96 ","$34,571.65 "
12019,714,Bertha,Alger,Busick Insulated Glass Inc,Box #-215,Cotati,Sonoma,CA,94931,707-898-8877,bertha@alger.com,30352,"$30,441.00 ","$31,415.11 ","$32,640.30 ","$33,619.51 "
12051,714,Asa,Downie,Quebec Government Office,1443 Danville Blvd,Alamo,Contra Costa,CA,94507,925-838-4842,asa@downie.com,30352,"$30,441.00 ","$32,084.81 ","$33,624.89 ","$35,104.38 "
12052,714,Derek,Saulo,Roy C Inc A Besam Automtc Door,4000 Hope Ln,Dunsmuir,Siskiyou,CA,96025,530-235-7044,derek@saulo.com,30352,"$30,441.00 ","$31,415.11 ","$32,514.64 ","$33,977.80 "
12075,714,Leanna,Fetters,Robert P Melms Appraiser,343 Sansome St,San Francisco,San Francisco,CA,94104,415-362-4851,leanna@fetters.com,30352,"$30,441.00 ","$31,415.11 ","$32,954.45 ","$34,865.81 "
12093,714,Waldo,Broadwell,"Tully, Wellington W Jr",131 2nd St,Exeter,Tulare,CA,93221,559-592-2896,waldo@broadwell.com,30352,"$30,441.00 ","$31,536.88 ","$33,239.87 ","$34,768.90 "
12099,714,Jake,Lindbo,Summitville Cleveland Inc,7050 Owensmouth Ave,Canoga Park,Los Angeles,CA,91303,818-713-8760,jake@lindbo.com,30352,"$30,441.00 ","$31,963.05 ","$33,848.87 ","$35,879.80 "
12100,714,Filiberto,Thaniel,Fuerza Unida,1130 Wall St,La Jolla,San Diego,CA,92037,858-454-6195,filiberto@thaniel.com,30352,"$30,441.00 ","$32,237.02 ","$33,816.63 ","$35,169.30 "
12115,714,Tyrell,Turcio,Yates American Machine Co Inc,2885 S Higuera St,San Luis Obispo,San Luis Obispo,CA,93401,805-544-8345,tyrell@turcio.com,30352,"$30,441.00 ","$31,658.64 ","$33,146.60 ","$34,306.73 "
12117,714,Kelley,Laino,Sea Island Properties,6640 W Sunset Blvd,Los Angeles,Los Angeles,CA,90028,323-465-9491,kelley@laino.com,30352,"$30,441.00 ","$32,054.37 ","$33,176.28 ","$34,967.79 "
12120,714,Queen,Sellai,"De Witt, Neisa K Esq",116 E College Ave,Lompoc,Santa Barbara,CA,93436,805-736-2344,queen@sellai.com,30352,"$30,441.00 ","$31,689.08 ","$32,893.27 ","$34,472.14 "
12137,714,Lemuel,Clayborne,"Susman, Frank Esq",10920 Wilshire Blvd,Los Angeles,Los Angeles,CA,90024,310-208-8010,lemuel@clayborne.com,30352,"$30,441.00 ","$31,415.11 ","$33,300.02 ","$35,264.72 "
12147,714,Rosario,Klee,B & B Masonry Co,2150 River Plaza Dr #-350,Sacramento,Sacramento,CA,95833,916-568-7940,rosario@klee.com,30352,"$30,441.00 ","$31,354.23 ","$32,890.59 ","$34,600.90 "
12150,714,Antony,Reichelt,Rheuark Fsi Sales Inc,369 3rd St,San Rafael,Marin,CA,94901,415-457-9398,antony@reichelt.com,30352,"$30,441.00 ","$31,658.64 ","$32,861.67 ","$34,701.92 "
12153,714,Suzan,Kuzyk,Jersey Neon Corp,320 S Milliken Ave #-e,Ontario,San Bernardino,CA,91761,909-467-5124,suzan@kuzyk.com,30352,"$30,441.00 ","$32,237.02 ","$33,526.50 ","$34,699.93 "
12173,714,Sarah,Ridener,Select Markets,800 Ellinwood Way,Pleasant Hill,Contra Costa,CA,94523,925-674-2281,sarah@ridener.com,30352,"$30,441.00 ","$31,658.64 ","$33,304.89 ","$34,936.83 "
12180,714,Rosendo,Cestia,Kknu 93.1 Fm New Country 93,800 Oak Grove Ave #-200,Menlo Park,San Mateo,CA,94025,650-325-2564,rosendo@cestia.com,30352,"$30,441.00 ","$31,597.76 ","$32,766.88 ","$34,536.29 "
12211,714,Alexis,Slatkin,W G Hinman Inc,355 Clarke Ln,Morgan Hill,Santa Clara,CA,95037,408-778-3045,alexis@slatkin.com,30352,"$30,441.00 ","$31,384.67 ","$33,142.21 ","$34,169.62 "
12222,714,Santiago,Donawa,Shirleys Secretarial Svc,56 12th St,San Francisco,San Francisco,CA,94103,415-431-2541,santiago@donawa.com,30352,"$30,441.00 ","$31,415.11 ","$32,608.89 ","$34,467.59 "
12223,714,Taylor,Battiste,Florida Hospital Property Mgmt,1400 E Arrow Hwy,Upland,San Bernardino,CA,91786,909-949-1765,taylor@battiste.com,30352,"$30,441.00 ","$31,536.88 ","$33,271.40 ","$35,034.79 "
12225,714,Madeleine,Kardashian,Copy Central,4701 E Guasti Rd,Ontario,San Bernardino,CA,91761,909-986-4119,madeleine@kardashian.com,30352,"$30,441.00 ","$31,597.76 ","$32,672.08 ","$34,240.34 "
12232,714,Reyna,Stemper,Gateway Motor Inn,10920 Wilshire Blvd,Los Angeles,Los Angeles,CA,90024,310-443-3768,reyna@stemper.com,30352,"$30,441.00 ","$32,237.02 ","$33,462.03 ","$34,800.51 "
12253,714,Deon,Brode,Lam Tek,1570 Alameda,San Jose,Santa Clara,CA,95126,408-279-3083,deon@brode.com,30352,"$30,441.00 ","$31,932.61 ","$32,890.59 ","$34,173.32 "
12258,714,Rey,Mceady,Appliance Brite,10666 N Torrey Pines Rd,La Jolla,San Diego,CA,92037,858-554-3381,rey@mceady.com,30352,"$30,441.00 ","$31,810.85 ","$33,369.58 ","$34,971.32 "
12270,714,Cornelius,Weitman,Sylvester Harris & Assocs Inc,1301 L St,Modesto,Stanislaus,CA,95354,209-521-4643,cornelius@weitman.com,30352,"$30,441.00 ","$31,810.85 ","$33,115.09 ","$34,340.35 "
12276,714,Dustin,Lucks,St Clair Foods Distrg Corp Inc,88 Kearny St,San Francisco,San Francisco,CA,94108,415-393-2229,dustin@lucks.com,30352,"$30,441.00 ","$31,963.05 ","$33,465.31 ","$34,803.93 "
12284,714,Ila,Endreson,Erdman Instruments Inc,3510 Unocal Pl,Santa Rosa,Sonoma,CA,95403,707-542-8231,ila@endreson.com,30352,"$30,441.00 ","$32,206.58 ","$33,720.29 ","$35,271.42 "
12288,714,Kory,Herrlich,Ed Burdette,101 California St,San Francisco,San Francisco,CA,94111,415-434-4537,kory@herrlich.com,30352,"$30,441.00 ","$31,415.11 ","$32,765.96 ","$34,371.49 "
12303,714,Anna,Molaison,Nwn Mutl Life Ins Co Milw,120 Broadway,Santa Monica,Los Angeles,CA,90401,310-576-8537,anna@molaison.com,30352,"$30,441.00 ","$31,780.40 ","$32,988.06 ","$34,637.46 "
12312,714,Brigitte,Nolet,Rivkind Baker & Braverman Pc,5320 State Highway 49 N #-2,Mariposa,Mariposa,CA,95338,209-742-6425,brigitte@nolet.com,30352,"$30,441.00 ","$32,023.93 ","$33,657.15 ","$34,734.18 "
12323,714,Bethany,Danna,Compucad,49346 Road 426 #-5,Oakhurst,Madera,CA,93644,559-742-7678,bethany@danna.com,30352,"$30,441.00 ","$31,567.32 ","$32,987.85 ","$34,043.46 "
12337,714,Walter,Blasingame,Alum Rock Hardware,1660 Olympic Blvd #-301,Walnut Creek,Contra Costa,CA,94596,925-938-6518,walter@blasingame.com,30352,"$30,441.00 ","$31,963.05 ","$33,529.24 ","$35,440.41 "
12342,714,Marisol,Lorandeau,Fox Machinery Associates,300 N Lake Ave #-930,Pasadena,Los Angeles,CA,91101,626-577-6048,marisol@lorandeau.com,30352,"$30,441.00 ","$32,145.70 ","$33,270.80 ","$34,901.06 "
12359,714,Garth,Pewo,"Adams, Robert W Esq",1519 N Bonnie Beach Pl,Los Angeles,Los Angeles,CA,90063,323-261-9695,garth@pewo.com,30352,"$30,441.00 ","$31,597.76 ","$33,019.66 ","$34,472.52 "
12361,714,Tasha,Hattaway,"Lentz, Mary E Esq",130 Kearny St,San Francisco,San Francisco,CA,94108,415-362-3531,tasha@hattaway.com,30352,"$30,441.00 ","$32,023.93 ","$33,144.77 ","$34,802.01 "
12377,714,Virgil,Kirovac,"Wickersham, Kirk Esq",445 S Figueroa St,Los Angeles,Los Angeles,CA,90071,213-624-7765,virgil@kirovac.com,30352,"$30,441.00 ","$31,749.96 ","$32,702.46 ","$34,664.61 "
12379,714,Dominique,Parman,Tellalian & Khaner Inc,550 W B St #-400,San Diego,San Diego,CA,92101,619-231-8716,dominique@parman.com,30352,"$30,441.00 ","$32,023.93 ","$33,368.94 ","$34,803.80 "
12404,714,Ethan,Nifong,"Staley, Howard Esq",1226 11th St #-c,Modesto,Stanislaus,CA,95354,209-521-4878,ethan@nifong.com,30352,"$30,441.00 ","$31,506.44 ","$32,609.16 ","$33,620.04 "
12408,714,Alberto,Bunzey,Washington Park Travel,170 S Euclid Ave,Pasadena,Los Angeles,CA,91101,626-796-0492,alberto@bunzey.com,30352,"$30,441.00 ","$31,902.17 ","$33,720.59 ","$35,372.90 "
12413,714,Junior,Towers,Flyer,333 Market St,San Francisco,San Francisco,CA,94105,415-442-6387,junior@towers.com,30352,"$30,441.00 ","$32,023.93 ","$33,689.18 ","$34,733.54 "
12415,714,Gloria,Mccrackin,Modern Electric Co,170 S Euclid Ave,Pasadena,Los Angeles,CA,91101,626-796-1608,gloria@mccrackin.com,30352,"$30,441.00 ","$32,176.14 ","$33,624.06 ","$34,767.28 "
12417,714,Abe,Emslie,Hogan Communications,444 S Flower St,Los Angeles,Los Angeles,CA,90071,213-689-3730,abe@emslie.com,30352,"$30,441.00 ","$31,871.73 ","$33,688.42 ","$35,103.33 "
12424,714,Terry,Ducotey,Davidson & Jones Constrctn Co,1610 Harrison St,Oakland,Alameda,CA,94612,510-465-0000,terry@ducotey.com,30352,"$30,441.00 ","$31,628.20 ","$33,462.63 ","$35,470.39 "
12432,714,Augustus,Dehlinger,Ohio Pennant Knitting Co,2000 First National Bank Bldg,San Diego,San Diego,CA,92101,619-232-7329,augustus@dehlinger.com,30352,"$30,441.00 ","$31,810.85 ","$33,115.09 ","$34,837.07 "
12439,714,Jonathan,Tolayo,Plastic Parts Inc,1430 Truxtun Ave #-900,Bakersfield,Kern,CA,93301,661-322-5239,jonathan@tolayo.com,30352,"$30,441.00 ","$31,597.76 ","$33,146.05 ","$35,101.66 "
12441,714,Cordell,Rhees,Abarb Termite & Pest Control,701 B St #-300,San Diego,San Diego,CA,92101,619-232-5006,cordell@rhees.com,30352,"$30,441.00 ","$31,628.20 ","$33,083.10 ","$34,241.00 "
12445,714,Werner,Lalanne,Gleason Real Estate Appraisals,1201 Hunter Ave,Santa Ana,Orange,CA,92705,714-543-3840,werner@lalanne.com,30352,"$30,441.00 ","$31,993.49 ","$33,337.22 ","$34,770.72 "
12447,714,Morris,Vinger,Revere Manufacturing,1610 Harrison St,Oakland,Alameda,CA,94612,510-465-3939,morris@vinger.com,30352,"$30,441.00 ","$31,780.40 ","$33,591.89 ","$35,204.30 "
12457,714,Zelma,Remfert,Firestone Bridgestone Coml,700 S Central Ave,Glendale,Los Angeles,CA,91204,818-247-7337,zelma@remfert.com,30352,"$30,441.00 ","$31,536.88 ","$33,429.09 ","$34,833.11 "
12458,714,Lora,Sanacore,Bill Kund Photography,555 Abrego St,Monterey,Monterey,CA,93940,831-649-9164,lora@sanacore.com,30352,"$30,441.00 ","$31,780.40 ","$33,305.86 ","$34,904.54 "
12461,714,Lauretta,Alman,S W B Co Inc,909 18th St,Bakersfield,Kern,CA,93301,661-324-3691,lauretta@alman.com,30352,"$30,441.00 ","$32,145.70 ","$33,527.96 ","$34,567.33 "
12479,714,Ronnie,Anagnost,"Magarian, Donald J Esq",11950 Garvey Ave,El Monte,Los Angeles,CA,91732,626-575-3133,ronnie@anagnost.com,30352,"$30,441.00 ","$32,054.37 ","$33,272.44 ","$34,869.52 "
12496,714,Noble,Hjort,Multi Video Inc,535 Anton Blvd #-600,Costa Mesa,Orange,CA,92626,949-966-4172,noble@hjort.com,30352,"$30,441.00 ","$31,475.99 ","$32,483.23 ","$34,269.80 "
12497,714,Becky,Brady,"Calkins, Win Esq",7825 Fay Ave,La Jolla,San Diego,CA,92037,858-454-5294,becky@brady.com,30352,"$30,441.00 ","$32,054.37 ","$33,657.09 ","$35,205.32 "
12509,714,Sherman,Arya,Progress Printing Co,28781 Vista Saddleback,Trabuco Canyon,Orange,CA,92679,949-589-4829,sherman@arya.com,30352,"$30,441.00 ","$31,567.32 ","$33,271.95 ","$34,303.38 "
12511,714,Victoria,Scozzafava,"Sturm, Michael O Esq",3437 S Airport Way,Stockton,San Joaquin,CA,95206,209-983-0378,victoria@scozzafava.com,30352,"$30,441.00 ","$31,445.55 ","$33,143.61 ","$34,436.21 "
